"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-19","0.00","83","61","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-20","0.00","85","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-21","0.00","81","62","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-22","0.00","68","52","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-23","0.00","68","46","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-24","0.00","71","47","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-25","0.00","80","54","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-26","0.00","70","47","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-27","0.00","70","47","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-28","0.00","79","53","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-29","0.00","80","56","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-30","0.00","80","55","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-10-31","0.00","84","55","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-01","0.00","84","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-02","0.00","73","54","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-03","0.00","77","56","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-04","0.00","83","59","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-05","0.01","69","49","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-06","0.00","67","38","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-07","0.00","70","40","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-08","0.00","65","38","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-09","0.00","64","38","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-10","0.00","62","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-11","0.00","61","41","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-12","0.00","72","46","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-13","0.00","60","41","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-14","1.53","62","42","53","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-15","0.00","62","42","54","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-16","0.00","64","41","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-17","0.00","67","42","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-18","0.00","67","41","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-19","0.00","75","41","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-20","0.00","77","38","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-21","0.00","52","30","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-22","0.00","58","32","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-23","0.00","56","31","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-24","0.00","60","32","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-25","0.00","78","50","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-26","0.00","79","50","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-27","0.00","60","32","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-28","0.00","53","32","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-29","0.00","69","36","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-11-30","0.00","76","36","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-01","0.29","75","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-02","0.00","72","42","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-03","0.00","59","37","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-04","0.00","53","40","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-05","0.92","67","47","57","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-06","1.01","61","47","59","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-07","0.63","68","44","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-08","0.00","61","44","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-09","0.00","62","34","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-10","0.00","44","27","27",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-11","0.00","44","26","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-12","0.07","66","32","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-13","2.04","70","54","54","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-14","0.33","57","50","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-15","0.00","57","38","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-16","0.00","57","25","25",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-17","0.42","45","25","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-18","0.00","68","37","68","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-19","0.02","77","37","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-20","0.32","43","35","35","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-21","0.00","41","32","33","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-22","0.00","55","32","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-23","0.00","65","32","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-24","0.00","63","41","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-25","0.00","77","49","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-26","0.00","58","41","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-27","0.26","65","47","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-28","0.00","72","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-29","0.00","63","46","58",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-30","0.56","67","35","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2016-12-31","0.00","52","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-01","0.00","60","28","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-02","0.10","67","48","66","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-03","0.86","69","59","64","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-04","0.00","70","55","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-05","0.00","65","42","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-06","0.00","53","41","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-07","0.58","51","35","35","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-08","0.10","37","19","20",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-09","0.00","29","17","18",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-10","0.00","35","17","29",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-11","0.04","53","29","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-12","0.00","71","47","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-13","0.00","73","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-14","0.00","77","49","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-15","0.00","63","42","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-16","0.00","63","42","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-17","0.00","55","48","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-18","0.00","75","51","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-19","0.00","74","46","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-20","0.00","75","43","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-21","0.00","75","43","56","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-22","0.20","69","56","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-23","1.30","65","52","52","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-24","0.07","67","44","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-25","0.00","63","39","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-26","0.00","72","41","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-27","0.05","72","35","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-28","0.00","58","34","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-29","0.00","53","34","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-30","0.00","59","37","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-01-31","0.00","52","31","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-01","0.00","64","44","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-02","0.00","76","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-03","0.00","75","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-04","0.14","51","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-05","0.00","51","30","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-06","0.00","63","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-07","0.00","64","38","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-08","0.48","74","38","61",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-09","0.18","72","55","55","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-10","0.03","61","29","29",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-11","0.00","51","28","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-12","0.00","71",,"61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-13","0.00","76","55","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-14","0.00","62","32","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-15","0.00","66","33","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-16","0.52","65","30","31",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-17","0.00","58","30","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-18","0.00","74","37","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-20","0.00","75","48","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-21","0.00","69","52","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-22","0.00","64","52","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-23","0.00","73","57","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-24","0.00","71","58","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-25","0.00","75","51","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-26","0.00","79","45","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-27","0.00","62","34","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-02-28","0.56","66","36","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-01","0.00","74","61","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-02","0.11","77","57","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-03","0.00","61","36","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-04","0.00","63","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-05","0.00","52","31","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-06","0.00","54","36","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-07","0.00","65","37","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-08","0.00","75","37","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-09","0.00","76","42","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-10","0.00","76","42","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-11","0.00","75","36","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-12","0.06","75","36","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-13","0.79","47","33","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-14","1.83","60","38","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-15","0.00","56","29","29",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-16","0.00","43","25","25",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-17","0.00","50","25","26",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-18","0.03","57","26","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-19","0.46","63","44","44",,"    1",,"    1",,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-20","0.00","57","33","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-21","0.00","58","33","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-22","0.03","85","57","61",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-23","0.00","66","39","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-24","0.00","66","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-25","0.00","71","38","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-26","0.00","77","49","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-27","0.00","78","52","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-28","0.00","79","51","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-29","0.00","83","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-30","0.00","70","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-03-31","0.04","67","54","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-01","1.23","77","52","52",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-02","0.00","80","51","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-03","0.00","65","53","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-04","0.71","78","53","67","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-05","0.00","83","64","64",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-06","2.58","83","62","62",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-07","0.32","75","48","48",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-08","0.00","65","37","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-09","0.00","64","38","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-10","0.00","72","42","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-11","0.00","77","50","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-12","0.00","78","52","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-13","0.00","78","53","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-14","0.00","80","53","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-15","0.00","78","53","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-16","0.00","82","59","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-17","0.00","83","62","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-18","0.00","84","62","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-19","0.00","71","62","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-20","0.00","78","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-21","0.00","83","63","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-22","0.00","89","66","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-23","2.34","86","62","62","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-24","2.80","68","60","68","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-25","3.33","69","60","65","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-26","0.00","76","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-27","0.00","86","59","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-28","0.00","84","64","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-29","0.00","85","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-04-30","0.00","87","71","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-01","0.00","85","71","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-02","0.09","79","67","67",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-03","0.00","84","56","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-04","0.00","84","56","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-05","1.94","83","67","67","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-06","0.21","77","53","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-07","0.17","71","52","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-08","0.00","74","48","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-09","0.00","79","49","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-10","0.00","77","51","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-11","0.00","82","67","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-12","0.00","91","67","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-13","0.00","76","64","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-14","0.15","77","55","55",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-15","0.00","81","55","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-16","0.00","90","63","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-17","0.00","87","65","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-18","0.00","91","68","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-19","0.00","88","65","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-20","0.00","86","66","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-21","0.00","89","72","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-22","0.00","79","71","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-23","1.08","86","66","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-24","2.69","82","69","69","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-25","0.21","83","69","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-26","0.15","79","61","63",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-27","0.00","86","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-28","0.00","91","63","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-29","0.79","91","72","72",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-30","0.18","90","72","72",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-05-31","0.00","89","70","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-01","0.00","84","70","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-02","0.03","87","71","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-03","0.00","89","69","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-04","0.00","87","69","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-05","0.00","87","70","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-06","0.13","88","72","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-07","0.08","85","71","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-08","1.01","71","58","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-09","0.21","68","56","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-10","0.00","81","58","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-11","0.00","86","65","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-12","0.00","86","65","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-13","0.00","85","64","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-14","0.00","87","66","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-15","0.06","92","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-16","0.94","87","73","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-17","0.48","90","73","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-18","0.00","87","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-19","0.22","90","73","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-20","0.00","89","77","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-21","0.92","86","73","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-22","0.00","82","72","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-23","0.04","87","77","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-24","0.00","89","80","81",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-25","0.11","92","77","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-26","0.67","89","71","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-27","0.00","85","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-28","0.00","87","64","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-29","0.00","86","63","68",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-06-30","0.00","87","68","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-07-01","1.75","88","73","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-07-02","0.00","89","75","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-07-03","0.00","96","75","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-07-04","0.00","92","77","78",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-07-05","0.16","90","76","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2017-07-06","0.00","97","76","77",,,,,,
